event_id,session_id,customer_id,event_datetime,page_type,action,add_to_cart,referral_source
WEB304232,SESS103049,CUST1234,2025-04-03 23:37:18.000000,category,purchase,False,email
WEB304233,,CUST1297,,search_results,purchase,False,PAID_ADS
WEB304234,,CUST1426,2025-05-08 15:32:46.000000,search_results,remove_from_cart,False,paid_ads
WEB304235,SESS107228,CUST1468,2025-03-23 03:44:44.000000,product,view_page,False,email
WEB304236,SESS102698,CUST1209,2025-09-03 09:31:58.000000,category,add_to_cart,True,paid_ads
WEB304237,SESS101009,CUST1350,2025-11-01 20:25:04.000000,category,view_page,False,direct
WEB304238,SESS105240,CUST1301,2025-03-30 16:12:04.000000,home,purchase,False,social
WEB304239,SESS102937,CUST1412,2025-12-20 06:59:28.000000,search_results,remove_from_cart,False,social
WEB304240,SESS106001,CUST1271,2025-08-19 00:17:33.000000,search_results,search,False,email
WEB304241,,CUST1183,2025-03-08 08:09:40.000000,cart,add_to_cart,True,paid_ads
WEB304242,SESS106751,CUST1429,2025-10-10 15:04:06.000000,search_results,search,False,direct
WEB304243,,CUST1145,2026-02-08 03:32:19.000000,search_results,search,False,direct
WEB304244,SESS107673,CUST1217,2025-08-18 12:01:08.000000,checkout,search,,direct
WEB304245,SESS105968,CUST1436,2025-06-10 08:08:54.000000,product,VIEW_PAGE,False,email
WEB304246, sess104931 ,CUST1206,2025-09-06 21:21:10.000000,home,remove_from_cart,False,social
WEB304247,SESS105501,CUST1402,,home,view_page,False,social
WEB304248,SESS105333,CUST1465,2025-08-09 18:41:11.000000,home,remove_from_cart,False,
WEB304249,,cust1109,2025-12-31 07:37:53.000000,search_results,remove_from_cart,False,social
WEB304250,SESS104988,CUST1062,2026-01-16 17:31:12.000000,search_results,search,False,ORGANIC_SEARCH
WEB304251,SESS100923,CUST1351,2025-04-18 20:20:42.000000,product,remove_from_cart,False,email
WEB304252,SESS100717,CUST1441,2026-01-26 14:18:27.000000,search_results,view_page,False,social
WEB304253,SESS104718,CUST1374,2025-03-06 15:48:29.000000,product,purchase,False,paid_ads
WEB304254,SESS101457,CUST1048,2025-03-22 19:41:27.000000,cart,search,,email
WEB304255,SESS107381,CUST1074,2026-02-05 10:59:28.000000,product,purchase,False,direct
WEB304256,SESS104667,CUST1234,2025-03-09 22:23:16.000000,HOME,view_page,False,email
WEB304257,SESS100391,CUST1018,2025-03-26 01:55:55.000000,product,purchase,False,organic_search
WEB304258,SESS100202,CUST1264,2025-07-30 15:26:00.000000,cart,search,False,email
WEB304259,sess107118,CUST1459,2025-07-02 15:30:57.000000,cart,remove_from_cart,False,paid_ads
WEB304260,SESS104134,CUST1222,2025-04-08 18:19:48.000000,cart,purchase,False,paid_ads
WEB304261, sess100072 ,CUST1419,2026-01-20 16:02:49.000000,checkout,purchase,False,organic_search
WEB304262,SESS106214,CUST1426,2025-04-29 12:08:56.000000,checkout, purchase ,False,social
WEB304263,SESS106240,CUST1440,2025-10-14 10:14:07.000000,checkout,add_to_cart,True,direct
WEB304264,SESS105810,CUST1005,2025-11-13 23:49:25.000000,home,add_to_cart,,email
WEB304265,SESS106737,CUST1202,2025-11-01 09:15:59.000000,home,purchase,False,direct
WEB304266, SESS100930 ,CUST1160,2026-01-02 23:05:35.000000,product,add_to_cart,True,direct
WEB304267,SESS102519,CUST1019,2025-03-11 03:37:11.000000,,purchase,False,social
WEB304268,SESS104077,CUST1207,2025-07-04 10:02:24.000000,product,remove_from_cart,False,paid_ads
WEB304269,SESS105298,CUST1282,2025-07-08 14:53:36.000000,home,add_to_cart,True,paid_ads
WEB304270,SESS101317,CUST1415,2025-07-01 15:49:02.000000,search_results,purchase,False, email 
WEB304271,SESS105238, CUST1034 ,2025-06-18 13:26:09.000000,product,,False,
WEB304272,SESS103354,CUST1387,2025-02-16 04:25:29.000000,,purchase,False,direct
WEB304273,SESS103796,CUST1287,2025-03-06 03:15:35.000000,cart,view_page,False,direct
WEB304274,SESS104095,CUST1261,2025-03-08 08:54:53.000000,checkout,view_page,False,direct
WEB304275,SESS107073,CUST1052,2026-01-11 07:50:50.000000,checkout, view_page ,False,social
WEB304276,SESS103208,CUST1331,2025-06-09 18:52:43.000000,checkout,view_page,False,direct
WEB304277,SESS104953,CUST1113,2025-02-24 19:17:44.000000,category,view_page,False,paid_ads
WEB304278,SESS100053, CUST1199 ,2025-07-27 07:03:30.000000,cart,add_to_cart,True,direct
WEB304279,SESS100630,CUST1192,2025-06-20 13:53:25.000000,search_results,search,False,organic_search
WEB304280,SESS106659,CUST1367,2025-04-30 05:24:56.000000,search_results,purchase,False,social
WEB304281,SESS107089,CUST1442,2025-08-02 18:59:57.000000,category,add_to_cart,True,PAID_ADS
WEB304282,SESS100848,CUST1426,2025-03-28 09:50:44.000000,checkout,search,False,email
WEB304283,SESS105307,CUST1426,2025-07-01 21:18:18.000000,category,remove_from_cart,False,paid_ads
,SESS107411,CUST1241,2025-12-15 02:55:15.000000,cart,add_to_cart,True,paid_ads
,SESS100423,CUST1068,2025-06-17 21:53:09.000000,checkout,purchase,False,social
web304286,SESS102952,CUST1055,2025-05-13 02:24:17.000000, checkout ,purchase,False,direct
WEB304287,SESS101071,CUST1094,2025-04-14 17:13:07.000000,cart,search,False,direct
,SESS104859,CUST1213,,category,view_page,False,direct
WEB304289,SESS107618, CUST1372 ,2025-06-19 23:15:56.000000,category,purchase,False,organic_search
WEB304290,SESS101593,CUST1491,2025-11-26 17:55:32.000000,product,view_page,False,paid_ads
WEB304291,SESS100096,CUST1342,2025-05-27 04:59:38.000000,search_results,remove_from_cart,False,organic_search
WEB304292,SESS106269,CUST1065,,search_results,view_page,False,paid_ads
WEB304293,SESS106140,CUST1314,2025-05-17 08:09:45.000000,checkout,add_to_cart,True,email
WEB304294,SESS104473,CUST1322,2026-02-14 01:57:59.000000,checkout,search,False,email
WEB304295,SESS102152,CUST1426,2025-11-13 10:15:28.000000,cart,search,False,social
WEB304296,SESS106523, cust1480 ,2025-12-19 04:17:38.000000,checkout,add_to_cart,True,direct
,SESS102573,CUST1423,2025-07-10 20:12:24.000000,,,False,paid_ads
WEB304298,SESS101253,CUST1094,2025-03-11 00:10:45.000000,home,add_to_cart,True,social
WEB304299,SESS100820,CUST1056,2026-01-15 23:05:24.000000,category,purchase,False,direct
WEB304300,SESS106251,CUST1027,2025-11-19 20:23:38.000000,checkout,add_to_cart,True,direct
WEB304301,SESS101480,CUST1335,2025-11-19 15:17:52.000000,cart,search,False,email
WEB304302,SESS103269,CUST1237,2025-11-24 22:34:52.000000,,add_to_cart,True,social
WEB304303,SESS102574,CUST1341,2026-01-07 11:10:38.000000,search_results,view_page,False,social
WEB304304,SESS105159,CUST1153,2025-06-02 09:31:24.000000,product,purchase,False,paid_ads
WEB304305,SESS101552,CUST1160,2025-03-01 06:06:50.000000,product,add_to_cart,True,organic_search
WEB304306,SESS102450,CUST1191,2025-07-15 03:18:59.000000,cart,search,False,paid_ads
WEB304307,SESS103204,CUST1362,,category,add_to_cart,True,direct
WEB304308,SESS102561,CUST1055,2025-02-24 11:57:15.000000,cart,search,False,paid_ads
WEB304309,sess103610,CUST1064,2025-09-30 15:33:59.000000,checkout,view_page,False,paid_ads
WEB304310,SESS101864,CUST1407,2025-02-15 19:12:50.000000,product,search,False,paid_ads
WEB304311,SESS105441,CUST1158,2025-05-04 14:11:56.000000,cart,search,False,social
WEB304312,SESS106739,CUST1434,2026-01-18 05:50:42.000000,cart,purchase,False,direct
WEB304313,SESS102299,CUST1077,2025-10-28 23:38:03.000000,category,purchase,False,direct
WEB304314,SESS105730,CUST1339,2025-10-17 03:44:40.000000,home,remove_from_cart,False,email
WEB304315,SESS105016,CUST1230,2025-06-29 17:16:28.000000,,view_page,False,organic_search
WEB304316,SESS100544,CUST1135,2025-11-22 01:51:13.000000,product,add_to_cart,True,social
WEB304317,SESS100291,CUST1440,2025-06-10 19:54:46.000000,product,remove_from_cart,False,social
WEB304318,SESS101315,CUST1102,2025-06-25 18:08:40.000000,search_results,view_page,False,social
WEB304319,SESS101765,CUST1122,2025-07-08 10:33:18.000000,,remove_from_cart,False,direct
WEB304320, sess101065 ,CUST1291,2026-01-06 01:09:10.000000,cart,,False, email 
WEB304321,SESS101294,CUST1216,2025-05-08 03:58:32.000000,checkout,add_to_cart,True,direct
WEB304322,SESS106123,CUST1335,2025-08-01 23:51:48.000000,CART,purchase,False,social
WEB304323,SESS100461,CUST1041,2025-10-24 02:31:53.000000,,purchase,False,
WEB304324,SESS100812,CUST1466,2025-09-18 04:35:21.000000,category,search,False,organic_search
WEB304325,SESS105978,CUST1189,2025-05-12 14:13:35.000000,search_results,purchase,False,email
WEB304326,SESS103848,CUST1027,2025-09-27 09:11:04.000000,category,view_page,False,organic_search
WEB304327,SESS104876,CUST1143,2025-10-13 18:57:29.000000,category,view_page,False,direct
WEB304328,SESS100418,CUST1392,2025-02-23 09:35:35.000000, product ,add_to_cart,True,email
WEB304329,SESS106587,CUST1111,2025-03-03 23:23:58.000000,search_results,PURCHASE,False,direct
WEB304330,SESS101500,CUST1031,2025-05-29 07:32:55.000000,search_results,search,False,social
WEB304331,SESS107296,CUST1412,2025-05-17 20:16:21.000000,search_results,search,False,paid_ads
,SESS102398,CUST1385,2025-04-16 07:32:03.000000,checkout,view_page,False,direct
WEB304333,SESS107422,CUST1091,2026-01-28 20:30:09.000000,product,purchase,False,paid_ads
WEB304334,SESS103438,CUST1451,2025-09-06 12:30:43.000000,home,purchase,False,direct
WEB304335,SESS106316,CUST1486,2025-04-27 20:14:59.000000,cart,search,False,email
WEB304336,SESS101504,CUST1376,,checkout,VIEW_PAGE,False,paid_ads
WEB304337,SESS103160,CUST1260,2025-10-08 15:10:49.000000,checkout,remove_from_cart,False,email
WEB304338,SESS100307,CUST1011,2025-06-04 03:03:36.000000,home,add_to_cart,True,paid_ads
WEB304339,sess104580,CUST1286,2026-01-28 01:31:21.000000,search_results,add_to_cart,True,direct
WEB304340,SESS106672,CUST1192,2025-12-25 20:32:45.000000,product,remove_from_cart,False,direct
WEB304341,SESS103710,CUST1196,2025-03-04 05:26:38.000000,,remove_from_cart,False,direct
WEB304342,SESS105996,CUST1003,2025-06-16 19:20:42.000000,cart,view_page,False,organic_search
WEB304343,SESS106149,CUST1142,2025-10-04 05:40:27.000000,search_results,add_to_cart,True,email
WEB304344,SESS106007,CUST1064,2025-03-13 17:14:28.000000,search_results,remove_from_cart,False,email
WEB304345,SESS106154,CUST1216,2025-11-07 08:56:44.000000,cart,purchase,False,organic_search
WEB304346,SESS105720,CUST1160,2026-01-16 13:16:29.000000,search_results,search,False,paid_ads
WEB304347,SESS102375,CUST1153,2025-12-29 00:33:23.000000,search_results,view_page,False,email
,SESS106194,CUST1022,2025-10-19 13:48:37.000000,search_results,search,False,direct
WEB304349,SESS105454,CUST1061,2026-02-14 13:31:35.000000,search_results,add_to_cart,True,email
WEB304350,SESS105593,CUST1090,2025-11-13 05:58:21.000000,HOME,remove_from_cart,False,paid_ads
WEB304351,SESS105299,CUST1081,2026-02-07 10:57:17.000000,checkout,add_to_cart,,direct
WEB304352,SESS103979,CUST1249,2025-09-13 16:39:04.000000,home,search,False,social
WEB304353,SESS106428,CUST1186,,checkout,search,False,email
WEB304354,SESS106422,CUST1121,2025-11-04 01:18:47.000000,search_results,remove_from_cart,False,direct
WEB304355,SESS101341,CUST1381,2026-02-13 16:07:43.000000,category,remove_from_cart,False,email
WEB304356,SESS105270,CUST1033,2025-10-17 07:45:15.000000,search_results,search,False,direct
WEB304357,SESS106505,CUST1171,2025-06-12 00:09:11.000000,home,view_page,False,organic_search
WEB304358,SESS102604,CUST1172,2025-05-30 00:46:32.000000,category,purchase,False,organic_search
WEB304359,SESS102405,CUST1431,2026-02-02 02:44:25.000000,home,purchase,False,email
WEB304360,SESS102604,CUST1468,,product,purchase,False,
WEB304361,SESS100502,CUST1310,,home,remove_from_cart,False, direct 
,SESS102805,CUST1304,2025-03-26 19:08:41.000000,category,search,False,paid_ads
WEB304363,SESS107107,CUST1154,2025-02-27 09:12:29.000000,search_results,search,False,social
WEB304364,SESS101876,CUST1387,2026-02-09 09:54:10.000000,CATEGORY,search,False,direct
WEB304365,SESS106817,CUST1338,2025-07-05 09:41:14.000000,home,search,False,direct
WEB304366,SESS105689,CUST1118,2025-09-24 18:30:07.000000,product,view_page,False,email
WEB304367,SESS104272,CUST1286,2025-09-30 06:55:39.000000,cart,view_page,False,social
WEB304368,SESS107541,CUST1434,2025-12-27 02:46:36.000000, checkout ,remove_from_cart,False,organic_search
WEB304369,SESS105661,CUST1414,2025-12-21 00:29:46.000000,,view_page,False,paid_ads
,SESS104424,CUST1492,2025-10-16 12:03:58.000000,cart,purchase,False,social
WEB304371,SESS103693,CUST1196,2025-03-10 08:36:12.000000,category,view_page,False,paid_ads
,SESS106604,CUST1279,2025-12-04 00:35:28.000000,search_results,purchase,,social
WEB304373,,CUST1208,2025-04-19 07:29:57.000000,search_results,purchase,False,email
,SESS105848,CUST1093,2025-12-16 06:43:09.000000,checkout,purchase,,email
,SESS107058,CUST1038,2025-03-25 04:13:37.000000, product ,view_page,False,social
WEB304376,SESS107682,CUST1225,,cart,purchase,False,paid_ads
WEB304377,SESS101366,CUST1461,2026-02-07 09:50:52.000000,category,remove_from_cart,False,organic_search
WEB304378,SESS100329,CUST1461,2026-02-02 06:15:03.000000,home,add_to_cart,,paid_ads
WEB304379,SESS106877,CUST1448,2026-02-10 07:13:51.000000,checkout,remove_from_cart,False,direct
WEB304380,SESS106258,CUST1087,2025-12-10 18:37:54.000000,category,add_to_cart,True,paid_ads
WEB304381,SESS102034,CUST1073,2025-03-11 14:23:45.000000,, add_to_cart ,True,organic_search
WEB304382,SESS106185,CUST1429,2026-01-12 16:34:51.000000,checkout,purchase,False,direct
WEB304383,SESS104648, cust1480 ,2025-12-22 22:45:08.000000,home,view_page,False,paid_ads
,,CUST1329,2025-09-07 13:07:49.000000,category,,True,direct
WEB304385,SESS103575,CUST1289,2025-06-14 21:06:26.000000,cart,add_to_cart,True,organic_search
WEB304386,SESS106981,CUST1186,2025-08-29 13:47:13.000000,home,add_to_cart,True,direct
WEB304387,SESS103502,CUST1301,2026-01-05 14:44:47.000000,cart,remove_from_cart,False,direct
WEB304388,SESS103856,CUST1082,2025-12-30 05:25:56.000000,category,remove_from_cart,False,
WEB304389,SESS102061,CUST1242,2025-11-25 10:00:28.000000,home,remove_from_cart,False,social
WEB304390,SESS107204,CUST1422,2025-09-01 05:32:01.000000,home,remove_from_cart,False,email
WEB304391,SESS107803,CUST1368,2025-05-16 05:41:12.000000,category,add_to_cart,True,email
WEB304392,SESS103283,CUST1341,2025-03-13 08:49:32.000000,checkout,view_page,False,social
WEB304393,SESS103427,CUST1386,2026-02-11 23:28:10.000000,cart,add_to_cart,True,direct
WEB304394,,CUST1233,2025-07-26 16:43:58.000000,category,search,False,direct
WEB304395,SESS100136,CUST1323,2026-02-13 07:26:14.000000,checkout, view_page ,False,social
WEB304396,SESS105792,CUST1168,2025-04-05 22:40:32.000000,search_results,purchase,False,social
WEB304397,SESS102479,CUST1143,2026-01-04 21:38:23.000000,category,view_page,False,
WEB304398,,CUST1013,2026-01-21 00:50:03.000000,checkout,view_page,False,email
WEB304399,SESS100398,CUST1078,2025-08-02 18:21:14.000000,HOME,purchase,False,organic_search
WEB304400,SESS100806,CUST1493,2025-04-22 15:01:45.000000,home,remove_from_cart,False,social
,SESS101636,CUST1219,2025-10-14 23:21:32.000000,home,search,False,paid_ads
WEB304402,SESS107121,CUST1231,2026-01-03 22:06:19.000000, product ,purchase,False,social
WEB304403,SESS105310,CUST1488,2025-06-15 07:00:10.000000,home,search,False,social
WEB304404,SESS102961, CUST1195 ,2025-09-18 06:34:57.000000,product,remove_from_cart,False,direct
WEB304405,SESS105141,CUST1091,2025-05-31 12:31:22.000000,home,purchase,False,email
WEB304406,SESS104295,CUST1314,2025-03-28 13:56:23.000000,,search,False,direct
WEB304407,SESS101683,CUST1164,2025-11-23 18:15:09.000000,home,remove_from_cart,False,direct
WEB304408,SESS100644,CUST1155,2025-12-16 04:49:28.000000,home,add_to_cart,True,direct
WEB304409,SESS106448,CUST1193,2025-09-30 08:26:08.000000,cart,remove_from_cart,False,email
WEB304410,SESS106438,CUST1329,2025-03-26 07:44:02.000000,product,view_page,False,organic_search
,SESS102443,CUST1374,2025-08-25 16:23:15.000000,search_results,,False,paid_ads
WEB304412,SESS105477,CUST1385,,cart,remove_from_cart,,organic_search
WEB304413,SESS102125,cust1267,2025-09-16 04:59:21.000000,product, add_to_cart ,True,social
WEB304414,SESS103620,CUST1489,2026-02-05 01:08:41.000000,category,view_page,False,organic_search
WEB304415,SESS107825,CUST1216,2025-07-12 02:07:52.000000,search_results,add_to_cart,True,direct
WEB304416,SESS100982,CUST1212,2025-07-09 23:50:50.000000,,,False,email
web304417,SESS104422,CUST1049,2025-06-16 16:11:34.000000,search_results,view_page,False,
WEB304418,SESS104048,CUST1072,2025-12-04 13:31:49.000000,,view_page,False,direct
WEB304419,SESS104512,CUST1338,2025-04-11 10:32:05.000000,checkout,purchase,False,email
,SESS100611,CUST1450,2025-08-21 13:51:53.000000,,remove_from_cart,False,email
,SESS107614,CUST1412,2026-01-12 17:20:20.000000,search_results, add_to_cart ,,social
WEB304422,SESS101762,CUST1178,2026-01-26 02:04:29.000000,product,search,False,organic_search
WEB304423,SESS104270,CUST1076,2025-04-29 08:26:05.000000,product,add_to_cart,True,organic_search
WEB304424,SESS102991,CUST1498,2025-09-12 14:17:16.000000,cart,add_to_cart,True,paid_ads
WEB304425,SESS104885,CUST1445,,cart,purchase,False,social
WEB304426,SESS104118,CUST1363,2025-04-10 11:36:22.000000,search_results,view_page,False,organic_search
WEB304427,SESS105872,CUST1312,2025-07-18 10:50:34.000000,checkout,add_to_cart,True,direct
WEB304428,SESS102264,CUST1047,2026-01-26 21:55:07.000000,search_results, remove_from_cart ,False,paid_ads
WEB304429,SESS103201,CUST1138,2025-07-11 07:03:52.000000,checkout,purchase,False,direct
WEB304430,SESS107214,CUST1202,2025-03-15 02:02:42.000000,product,purchase,False,social
WEB304431,SESS106993,CUST1117,2025-03-02 08:13:31.000000,category,search,False,
WEB304432,SESS102683,CUST1340,2025-04-11 15:52:17.000000,category,view_page,False,organic_search
WEB304433,SESS105318,CUST1463,2026-02-01 12:02:51.000000,cart,search,False,paid_ads
WEB304434,SESS101486,CUST1105,2025-06-23 05:33:07.000000,cart,purchase,False,social
WEB304435,SESS106651,CUST1376,2025-03-12 06:53:57.000000,checkout,search,False,email
WEB304436,SESS103863,CUST1422,2025-07-01 20:06:34.000000,,purchase,False,email
web304437,SESS100644,CUST1226,2025-07-19 10:08:01.000000,category,view_page,False,social
WEB304438,SESS101590,CUST1227,2025-06-13 07:52:01.000000,home,search,False,organic_search
WEB304439,SESS105282,CUST1148,2025-11-18 14:12:48.000000,home,search,False,organic_search
WEB304440,SESS100353,CUST1043,2025-11-14 14:17:14.000000,checkout,search,False,social
WEB304441,SESS105348,cust1084,2025-11-15 15:31:28.000000,product,view_page,False,social
WEB304442,SESS107206,CUST1181,2025-08-18 08:22:52.000000,category,search,False,organic_search
WEB304443,SESS105475,CUST1390,2025-09-08 05:34:15.000000,product,view_page,False,social
WEB304444,SESS106926,CUST1331,2025-06-12 07:37:43.000000,product,search,False,direct
