event_id,session_id,customer_id,event_type,event_datetime,sku,quantity,unit_price
EVT208146,SESS104096,CUST1245,product_view,,SKU10052,,141.86
EVT208147,SESS104096,CUST1245,add_to_cart,2026-01-27 03:21:44.000000,SKU10052,4.0,141.86
EVT208148,SESS104097,CUST1388,page_view,2025-07-04 20:14:46.000000,,,
EVT208149,SESS104097,CUST1388,product_view,2025-07-04 20:15:14.000000,SKU10080,,63.19
EVT208150,SESS104098,CUST1027,page_view,2025-03-24 07:05:22.000000,,,
 EVT208151 ,SESS104099,CUST1055, page_view ,2025-09-18 11:30:09.000000,,,
,SESS104099,CUST1055,product_view,2025-09-18 11:30:55.000000,SKU10051,,57.19
EVT208153,SESS104100, CUST1087 , page_view ,2025-10-12 04:57:00.000000,,,
EVT208154,SESS104100,CUST1087,product_view,2025-10-12 04:57:30.000000,SKU10134,,117.12
EVT208155,SESS104101,CUST1266,,2025-07-04 18:37:45.000000,,,
EVT208156,SESS104101,CUST1266,product_view,2025-07-04 18:37:55.000000,SKU10098,,381.53
EVT208157,SESS104102,CUST1162,page_view,,,,
EVT208158,SESS104102,CUST1162,product_view,2025-04-07 22:49:34.000000,SKU10079,,105.96
EVT208159,SESS104105,CUST1290,page_view,2025-05-17 06:43:04.000000,,,
EVT208160,,,product_view,2025-05-17 06:43:52.000000,SKU10004,,537.17
EVT208161,SESS104106,CUST1414,page_view,2025-08-04 22:58:55.000000,,,
EVT208162,SESS104107,CUST1385,page_view,2025-07-02 07:22:48.000000,,,
EVT208163,SESS104109,CUST1131,page_view,2026-02-04 06:57:08.000000,,,
EVT208164,SESS104109,CUST1131,product_view,2026-02-04 06:57:17.000000,sku10018,,395.81
EVT208165,SESS104110,,page_view,2025-11-08 02:42:34.000000,,,
EVT208166, sess104111 ,,page_view,2026-02-14 14:29:26.000000,,,
,SESS104112,CUST1298,page_view,2025-04-02 12:15:01.000000,,,
EVT208168,SESS104113,CUST1440,page_view,2025-07-30 18:12:05.000000,,,
EVT208169,SESS104116,CUST1488,page_view,2025-03-27 20:59:31.000000,,,
EVT208170,SESS104117,CUST1116,page_view,2026-02-03 13:59:35.000000,,,
,SESS104117,CUST1116,product_view,2026-02-03 14:00:05.000000,,,72.51
EVT208172,SESS104118,CUST1108,page_view,,,,
 EVT208173 ,SESS104118,CUST1108,PRODUCT_VIEW,2025-08-25 05:13:03.000000,SKU10042,,473.53
EVT208174,,CUST1394,page_view,2025-03-01 07:59:55.000000,,,
EVT208175,SESS104119,CUST1394,product_view,2025-03-01 08:00:00.000000,SKU10026,,354.92
EVT208176,SESS104120,CUST1287,page_view,2025-05-30 07:59:53.000000,,,
EVT208177,SESS104120,CUST1287,product_view,2025-05-30 08:00:03.000000,SKU10074,,269.52
EVT208178,SESS104121,CUST1319,page_view,2025-06-01 00:57:48.000000,,,
EVT208179,SESS104121,CUST1319,product_view,2025-06-01 00:58:20.000000,SKU10196,,24.57
EVT208180,SESS104121,CUST1319,add_to_cart,2025-06-01 01:00:35.000000,SKU10196,3.0,24.57
EVT208181,SESS104121,CUST1319,begin_checkout,,SKU10196,3.0,24.57
EVT208182,SESS104122,CUST1265,page_view,2025-08-12 03:56:35.000000,,,
EVT208183,SESS104122,CUST1265,product_view,2025-08-12 03:56:48.000000,SKU10037,,33.26
EVT208184,SESS104122,CUST1265,add_to_cart,2025-08-12 03:59:12.000000,SKU10037,3.0,33.26
EVT208185,SESS104123,CUST1125, page_view ,2025-12-29 15:56:25.000000,,,
 evt208186 ,SESS104124,CUST1074,page_view,,,,
EVT208187,SESS104125,CUST1068,page_view,2025-05-02 08:33:15.000000,,,
EVT208188,SESS104126,CUST1295,page_view,2026-01-27 05:26:00.000000,,,
EVT208189,SESS104126,CUST1295,product_view,2026-01-27 05:26:49.000000,SKU10043,,57.95
EVT208190,SESS104126,CUST1295,add_to_cart,2026-01-27 05:27:57.000000,sku10043,3.0,57.95
EVT208191,SESS104127,CUST1206,page_view,2025-06-25 13:40:03.000000,,,
EVT208192,SESS104127,CUST1206,product_view,2025-06-25 13:40:42.000000,SKU10198,,54.31
EVT208193,SESS104127,CUST1206,add_to_cart,,SKU10198,2.0,54.31
EVT208194,SESS104127,CUST1206,begin_checkout,2025-06-25 13:43:32.000000,SKU10198,2.0,54.31
EVT208195,SESS104129,CUST1241,page_view,2025-05-29 20:05:31.000000,,,
EVT208196,SESS104132,CUST1278,page_view,2025-11-11 17:47:37.000000,,,
EVT208197,SESS104132,CUST1278,product_view,2025-11-11 17:48:16.000000,SKU10175,,174.21
EVT208198,SESS104132,CUST1278,add_to_cart,2025-11-11 17:49:08.000000,sku10175,2.0,174.21
EVT208199,SESS104133,CUST1324,,2025-10-01 10:37:45.000000,,,
EVT208200,SESS104134,CUST1399,,2026-01-11 12:51:20.000000,,,
EVT208201,SESS104134,CUST1399, product_view ,2026-01-11 12:51:58.000000,SKU10038,,239.32
EVT208202,SESS104135,CUST1069,page_view,2025-10-09 17:06:54.000000,,,
,SESS104136,CUST1140,page_view,2025-10-17 00:13:13.000000,,,
EVT208204,SESS104136,CUST1140,product_view,2025-10-17 00:13:43.000000,,,346.49
evt208205,SESS104136,CUST1140,add_to_cart,2025-10-17 00:15:45.000000,SKU10022,4.0,346.49
,SESS104136,CUST1140,begin_checkout,2025-10-17 00:18:02.000000,SKU10022,4.0,346.49
,SESS104136,CUST1140,purchase,2025-10-17 00:20:11.000000,SKU10022,4.0,346.49
EVT208208,SESS104137,CUST1165,page_view,2025-12-19 06:19:23.000000,,,
EVT208209,SESS104137,CUST1165,product_view,,SKU10157,,
EVT208210,SESS104138,CUST1284,page_view,2026-01-15 08:04:40.000000,,,
EVT208211,SESS104139,CUST1428,page_view,2026-01-25 10:47:54.000000,,,
EVT208212,SESS104140,CUST1389,page_view,2025-04-10 05:39:22.000000,,,
EVT208213,SESS104140,CUST1389,product_view,2025-04-10 05:39:34.000000,SKU10072,,122.32
EVT208214,sess104141,CUST1262, page_view ,2025-05-21 19:37:02.000000,,,
EVT208215,SESS104141,CUST1262,product_view,2025-05-21 19:37:13.000000,SKU10028,,316.53
EVT208216,SESS104142,CUST1309,page_view,2025-08-09 22:18:06.000000,,,
EVT208217,SESS104142,CUST1309,product_view,2025-08-09 22:18:35.000000,SKU10173,,121.81
EVT208218,SESS104143,CUST1418,page_view,2025-09-26 13:15:58.000000,,,
EVT208219,SESS104143,CUST1418,product_view,2025-09-26 13:16:29.000000,SKU10039,,114.71
EVT208220,SESS104144,CUST1269,page_view,2025-05-06 10:32:45.000000,,,
EVT208221,SESS104144,CUST1269,product_view,2025-05-06 10:33:33.000000,SKU10146,,373.42
EVT208222,SESS104144,CUST1269,add_to_cart,2025-05-06 10:35:44.000000,,3.0,373.42
EVT208223,SESS104145,CUST1261,page_view,2025-11-11 02:08:36.000000,,,
EVT208224,SESS104145,CUST1261,product_view,2025-11-11 02:08:40.000000,SKU10143,,138.79
,SESS104145,CUST1261,add_to_cart,2025-11-11 02:09:50.000000,SKU10143,4.0,138.79
EVT208226,SESS104145,CUST1261,begin_checkout,2025-11-11 02:11:31.000000,SKU10143,4.0,138.79
EVT208227,SESS104146,CUST1378,page_view,2025-04-09 02:53:09.000000,,,
EVT208228,SESS104146,CUST1378,product_view,2025-04-09 02:53:52.000000,SKU10136,,111.64
,SESS104147,cust1251,page_view,,,,
EVT208230,SESS104148,CUST1463,page_view,2025-08-23 01:42:30.000000,,,
EVT208231,SESS104148,CUST1463,,2025-08-23 01:43:05.000000,SKU10043,,57.95
EVT208232,SESS104149,CUST1495,page_view,2026-02-08 02:21:30.000000,,,
EVT208233,SESS104149,CUST1495,,2026-02-08 02:21:58.000000,SKU10118,,194.69
EVT208234,SESS104150,CUST1064,page_view,,,,
EVT208235,SESS104150,CUST1064,product_view,2026-02-02 14:00:50.000000,SKU10152,,274.03
EVT208236,SESS104151,CUST1378,page_view,2025-11-17 05:27:32.000000,,,
EVT208237,SESS104151,CUST1378,product_view,2025-11-17 05:28:07.000000,SKU10116,,247.1
EVT208238,SESS104151,,add_to_cart,2025-11-17 05:28:39.000000,SKU10116,4.0,247.1
EVT208239, SESS104152 ,CUST1424,page_view,2025-04-25 05:29:34.000000,,,
EVT208240,SESS104153,CUST1063,page_view,2025-03-14 06:10:40.000000,,,
,,CUST1063,product_view,2025-03-14 06:11:15.000000,SKU10031,,213.97
EVT208242,SESS104154,CUST1445,page_view,2025-12-28 10:28:59.000000,,,
,SESS104155,CUST1437,page_view,2025-04-23 15:09:27.000000,,,
EVT208244,SESS104156,CUST1276,page_view,2025-06-20 05:27:16.000000,,,
evt208245,SESS104157,CUST1454,page_view,2025-04-18 06:52:22.000000,,,
EVT208246,SESS104158, CUST1417 ,page_view,2026-01-17 06:54:20.000000,,,
,SESS104158, CUST1417 , product_view ,2026-01-17 06:54:26.000000,SKU10029,,456.3
EVT208248,SESS104159,CUST1309,page_view,2026-02-03 23:59:44.000000,,,
EVT208249,SESS104159,CUST1309,product_view,2026-02-04 00:00:40.000000,SKU10028,,316.53
EVT208250,SESS104159,CUST1309,add_to_cart,2026-02-04 00:01:52.000000,SKU10028,2.0,316.53
EVT208251,SESS104159,,begin_checkout,2026-02-04 00:03:58.000000,SKU10028,2.0,316.53
EVT208252,SESS104161,CUST1148,page_view,2026-01-04 15:17:22.000000,,,
EVT208253,SESS104161,CUST1148,product_view,2026-01-04 15:17:54.000000,SKU10196,,24.57
EVT208254,SESS104163,CUST1094,page_view,2025-09-08 00:25:08.000000,,,
EVT208255,SESS104163, CUST1094 ,,2025-09-08 00:25:17.000000,SKU10005,,267.13
EVT208256,SESS104164,,page_view,2025-09-19 13:43:57.000000,,,
EVT208257, sess104164 ,,product_view,2025-09-19 13:44:18.000000,,,133.03
EVT208258,,,page_view,2025-08-11 00:32:18.000000,,,
EVT208259,SESS104166,,product_view,2025-08-11 00:32:57.000000,SKU10148,,58.07
EVT208260,SESS104166,,add_to_cart,2025-08-11 00:34:19.000000,,4.0,58.07
EVT208261,,CUST1173,page_view,2025-06-12 21:41:49.000000,,,
EVT208262,SESS104167,CUST1173,product_view,2025-06-12 21:42:26.000000,SKU10090,,411.71
,SESS104168,CUST1456,page_view,2025-11-16 15:40:05.000000,,,
EVT208264,SESS104168,CUST1456,product_view,2025-11-16 15:40:38.000000,SKU10196,,24.57
,SESS104168,CUST1456,add_to_cart,2025-11-16 15:43:01.000000,,4.0,24.57
EVT208266,sess104169,CUST1149,page_view,2025-04-19 21:17:23.000000,,,
EVT208267,SESS104169,CUST1149, product_view ,2025-04-19 21:17:38.000000,SKU10198,,
EVT208268,SESS104170,CUST1070,page_view,2025-12-07 13:46:42.000000,,,
EVT208269,SESS104170,CUST1070,product_view,,SKU10084,,310.58
EVT208270,SESS104172,CUST1433,page_view,2025-03-17 01:05:03.000000,,,
EVT208271,SESS104173,CUST1198,page_view,2025-11-02 20:39:57.000000,,,
EVT208272,SESS104174,CUST1204,page_view,2025-07-11 20:37:10.000000,,,
EVT208273,SESS104175,CUST1366,page_view,2025-05-24 03:46:31.000000,,,
EVT208274,SESS104175,CUST1366,product_view,2025-05-24 03:47:28.000000,SKU10150,,283.12
EVT208275,SESS104176,CUST1091,page_view,,,,
EVT208276,SESS104176,CUST1091,product_view,2025-10-23 18:26:29.000000,SKU10183,,42.69
EVT208277,SESS104177,CUST1431, page_view ,2025-07-20 19:17:43.000000,,,
EVT208278,SESS104178,CUST1444,page_view,2025-11-01 19:27:44.000000,,,
EVT208279,SESS104179,CUST1017,page_view,2026-01-17 04:49:01.000000,,,
EVT208280,SESS104180,CUST1363,,2025-07-17 00:10:57.000000,,,
EVT208281,SESS104180,CUST1363,,2025-07-17 00:11:37.000000,SKU10098,,381.53
EVT208282,SESS104181,CUST1193,page_view,2025-11-24 00:24:53.000000,,,
EVT208283,SESS104182,CUST1121,page_view,2025-11-02 21:54:43.000000,,,
EVT208284,SESS104182,CUST1121,product_view,2025-11-02 21:55:01.000000,sku10148,,58.07
EVT208285,SESS104182,CUST1121,add_to_cart,2025-11-02 21:56:09.000000,SKU10148,3.0,58.07
EVT208286,SESS104183,CUST1473,page_view,2025-08-29 12:51:35.000000,,,
EVT208287,SESS104184,CUST1188,page_view,2025-04-30 16:03:15.000000,,,
EVT208288,SESS104185,,page_view,2025-04-30 10:41:06.000000,,,
EVT208289,SESS104185,,product_view,,SKU10124,,117.56
EVT208290,SESS104186,CUST1190,page_view,2025-12-28 12:30:57.000000,,,
EVT208291,,CUST1190,product_view,2025-12-28 12:31:36.000000,SKU10178,,364.59
EVT208292,SESS104187,,page_view,2025-09-16 16:52:43.000000,,,
EVT208293,sess104187,CUST1136,product_view,2025-09-16 16:53:22.000000,SKU10193,,172.15
EVT208294,SESS104188,CUST1473,page_view,,,,
EVT208295,,CUST1473,product_view,2026-02-14 10:32:07.000000,,,381.53
EVT208296,SESS104189,CUST1116,page_view,2026-01-03 01:28:00.000000,,,
EVT208297,SESS104190,CUST1230,page_view,2026-02-14 03:36:22.000000,,,
EVT208298,,CUST1230,product_view,2026-02-14 03:37:02.000000,SKU10044,,
EVT208299,SESS104191,CUST1075,page_view,2025-02-23 05:31:49.000000,,,
EVT208300,SESS104192,,page_view,2025-10-01 16:46:01.000000,,,
EVT208301,SESS104192,,product_view,2025-10-01 16:46:48.000000,SKU10075,,115.52
EVT208302,SESS104192,CUST1451,add_to_cart,2025-10-01 16:48:07.000000,SKU10075,4.0,115.52
EVT208303,SESS104192, CUST1451 ,begin_checkout,2025-10-01 16:49:15.000000,SKU10075,4.0,115.52
EVT208304, sess104193 ,CUST1490,page_view,2025-08-06 20:13:11.000000,,,
EVT208305,SESS104195,CUST1229,page_view,2026-01-14 17:47:40.000000,,,
EVT208306,SESS104195,CUST1229,product_view,2026-01-14 17:48:10.000000,SKU10192,,87.79
EVT208307,SESS104196,CUST1011,page_view,2025-04-29 08:52:15.000000,,,
EVT208308,SESS104196,CUST1011, product_view ,2025-04-29 08:52:33.000000,SKU10040,,183.9
EVT208309, sess104196 ,CUST1011,add_to_cart,2025-04-29 08:54:48.000000,SKU10040,1.0,183.9
EVT208310,SESS104197,CUST1478,page_view,2026-01-27 13:27:11.000000,,,
EVT208311,SESS104198,CUST1318,page_view,2025-09-30 07:47:04.000000,,,
EVT208312,SESS104198,CUST1318,product_view,2025-09-30 07:47:41.000000,SKU10014,,286.68
EVT208313,SESS104199,CUST1238,page_view,2025-07-06 03:35:38.000000,,,
EVT208314,SESS104199,CUST1238,product_view,2025-07-06 03:36:03.000000,SKU10194,,546.65
EVT208315,SESS104199,CUST1238,,2025-07-06 03:37:55.000000,,3.0,546.65
EVT208316,SESS104199,CUST1238,begin_checkout,2025-07-06 03:38:37.000000,SKU10194,3.0,546.65
EVT208317,SESS104200,CUST1130,page_view,2025-02-17 16:41:40.000000,,,
EVT208318,SESS104201,CUST1184,page_view,2025-06-06 20:51:29.000000,,,
EVT208319,SESS104201,CUST1184,product_view,2025-06-06 20:51:49.000000,SKU10144,,18.48
EVT208320,SESS104202,CUST1054,page_view,2025-09-15 04:53:23.000000,,,
EVT208321,SESS104203,CUST1040,page_view,2025-02-15 06:58:25.000000,,,
EVT208322,SESS104204,CUST1223,page_view,2025-05-29 06:15:49.000000,,,
EVT208323,SESS104205,CUST1420,page_view,2025-03-26 14:57:13.000000,,,
EVT208324,SESS104205,CUST1420,product_view,,SKU10046,,66.01
EVT208325,SESS104206,CUST1120,page_view,2025-07-13 12:55:50.000000,,,
EVT208326,,CUST1120,product_view,2025-07-13 12:56:19.000000,SKU10119,,20.55
EVT208327,SESS104207,CUST1099,,,,,
EVT208328,SESS104207,cust1099,product_view,2025-12-27 01:25:48.000000,SKU10155,,184.41
EVT208329,SESS104208,CUST1353,page_view,2025-05-07 07:02:19.000000,,,
EVT208330,SESS104208,,product_view,2025-05-07 07:02:29.000000,SKU10017,,172.31
EVT208331,SESS104208,CUST1353,add_to_cart,2025-05-07 07:04:25.000000,SKU10017,4.0,172.31
EVT208332,SESS104208,CUST1353,begin_checkout,2025-05-07 07:06:30.000000,SKU10017,4.0,172.31
EVT208333,SESS104209,CUST1115,page_view,2025-03-15 11:28:25.000000,,,
EVT208334,SESS104209,CUST1115,product_view,2025-03-15 11:28:58.000000,SKU10071,,145.22
EVT208335,SESS104209,CUST1115,add_to_cart,2025-03-15 11:31:06.000000,SKU10071,1.0,145.22
EVT208336,SESS104210,CUST1455,page_view,2025-10-25 10:47:45.000000,,,
EVT208337,SESS104211,CUST1264,page_view,2026-01-16 09:18:38.000000,,,
EVT208338,SESS104211,CUST1264,product_view,2026-01-16 09:19:00.000000,SKU10081,,313.85
EVT208339,SESS104213,CUST1411,page_view,2026-01-22 17:46:45.000000,,,
EVT208340,SESS104214,CUST1215,PAGE_VIEW,2025-03-06 18:54:55.000000,,,
,SESS104214,CUST1215,product_view,2025-03-06 18:55:15.000000,SKU10001,,216.68
EVT208342,SESS104214,CUST1215,add_to_cart,2025-03-06 18:57:09.000000,SKU10001,1.0,216.68
EVT208343,SESS104215,CUST1192, page_view ,2025-04-28 00:00:28.000000,,,
EVT208344,sess104216,CUST1326, page_view ,2025-10-28 01:23:29.000000,,,
EVT208345,SESS104217,CUST1111,PAGE_VIEW,2025-12-10 09:24:11.000000,,,
EVT208346,SESS104217,CUST1111,product_view,2025-12-10 09:24:37.000000,SKU10012,,75.09
,SESS104217,CUST1111,,2025-12-10 09:25:21.000000,SKU10012,2.0,75.09
EVT208348,SESS104218,CUST1241,page_view,2025-09-05 09:37:55.000000,,,
EVT208349,SESS104219,CUST1476,page_view,2025-07-11 20:48:13.000000,,,
EVT208350,SESS104219,CUST1476,product_view,2025-07-11 20:49:04.000000,SKU10180,,75.86
EVT208351,SESS104219,CUST1476,add_to_cart,2025-07-11 20:50:55.000000,SKU10180,4.0,75.86
EVT208352,SESS104220, CUST1255 , page_view ,2025-06-04 15:25:54.000000,,,
EVT208353,SESS104222,CUST1332,page_view,2025-03-12 18:24:28.000000,,,
EVT208354,SESS104223,CUST1456,page_view,2025-04-17 09:00:04.000000,,,
EVT208355,SESS104223,CUST1456,product_view,2025-04-17 09:00:38.000000,SKU10196,,24.57
EVT208356,SESS104224,CUST1428,page_view,2025-11-21 13:19:18.000000,,,
EVT208357,SESS104225,CUST1130,page_view,2025-12-12 06:15:05.000000,,,
EVT208358,SESS104225,CUST1130,product_view,2025-12-12 06:15:21.000000,SKU10067,,171.82
EVT208359,SESS104226,CUST1263,page_view,2025-03-07 10:44:48.000000,,,
EVT208360,SESS104226,CUST1263,product_view,2025-03-07 10:45:00.000000,SKU10055,,86.25
EVT208361,SESS104226,CUST1263,add_to_cart,2025-03-07 10:46:46.000000,,1.0,86.25
EVT208362,SESS104227,CUST1362,page_view,2025-11-11 06:07:55.000000,,,
EVT208363,SESS104227,CUST1362,product_view,2025-11-11 06:08:38.000000,SKU10136,,111.64
EVT208364,SESS104227,CUST1362,add_to_cart,2025-11-11 06:09:26.000000,SKU10136,3.0,111.64
EVT208365,SESS104228,CUST1281,page_view,2025-06-02 17:38:09.000000,,,
EVT208366,SESS104228,CUST1281,product_view,2025-06-02 17:39:02.000000,SKU10104,,24.71
evt208367,SESS104228,CUST1281,add_to_cart,2025-06-02 17:39:42.000000,SKU10104,1.0,24.71
EVT208368,,CUST1281,begin_checkout,2025-06-02 17:41:43.000000,SKU10104,1.0,24.71
EVT208369,SESS104229,CUST1319,page_view,2025-05-31 13:19:32.000000,,,
EVT208370,SESS104229,CUST1319, product_view ,2025-05-31 13:19:42.000000,SKU10160,,274.32
EVT208371,SESS104229,CUST1319,add_to_cart,2025-05-31 13:21:13.000000,SKU10160,2.0,274.32
EVT208372,SESS104230,CUST1178,page_view,2025-07-12 02:22:27.000000,,,
EVT208373,SESS104230,CUST1178,product_view,2025-07-12 02:23:12.000000,SKU10191,,435.85
EVT208374,SESS104231,,page_view,2026-02-07 16:56:00.000000,,,
EVT208375,SESS104232,CUST1359,page_view,2025-12-18 04:12:18.000000,,,
,SESS104232,CUST1359,product_view,2025-12-18 04:12:29.000000,SKU10184,,324.76
EVT208377,SESS104232,CUST1359,add_to_cart,2025-12-18 04:13:35.000000,SKU10184,4.0,324.76
,SESS104232,CUST1359,begin_checkout,,SKU10184,4.0,324.76
EVT208379,,, page_view ,2026-01-19 02:13:13.000000,,,
EVT208380,SESS104234,,product_view,2026-01-19 02:13:47.000000,SKU10138,,52.71
EVT208381,SESS104234,,add_to_cart,2026-01-19 02:16:02.000000,SKU10138,4.0,52.71
EVT208382,SESS104234,,begin_checkout,2026-01-19 02:17:33.000000,SKU10138,4.0,52.71
EVT208383,SESS104235,CUST1019,page_view,2025-05-14 22:19:13.000000,,,
EVT208384,SESS104237,CUST1465,page_view,2025-02-28 12:23:16.000000,,,
EVT208385,SESS104237,CUST1465,product_view,2025-02-28 12:23:17.000000,SKU10010,,368.87
EVT208386,SESS104237, cust1465 ,add_to_cart,2025-02-28 12:25:02.000000,SKU10010,1.0,368.87
EVT208387,SESS104237,,begin_checkout,2025-02-28 12:26:25.000000,SKU10010,1.0,368.87
EVT208388,,cust1225,page_view,2025-03-31 04:10:54.000000,,,
EVT208389,SESS104238,cust1225,product_view,2025-03-31 04:11:10.000000,SKU10014,,286.68
EVT208390,SESS104238,cust1225,add_to_cart,2025-03-31 04:13:02.000000,SKU10014,1.0,286.68
EVT208391,,cust1225, begin_checkout ,2025-03-31 04:15:37.000000,SKU10014,1.0,286.68
EVT208392,SESS104238,cust1225,purchase,2025-03-31 04:15:44.000000,,1.0,286.68
EVT208393,SESS104239,CUST1273,page_view,2025-12-29 04:19:14.000000,,,
EVT208394,SESS104239,CUST1273,product_view,2025-12-29 04:19:22.000000,SKU10162,,259.8
EVT208395,SESS104240,CUST1388,page_view,2025-03-14 00:11:08.000000,,,
EVT208396,SESS104240,CUST1388,product_view,2025-03-14 00:11:26.000000,SKU10080,,63.19
EVT208397,SESS104240,,add_to_cart,2025-03-14 00:13:51.000000,SKU10080,3.0,63.19
EVT208398,SESS104241,,page_view,2025-07-24 21:10:36.000000,,,
EVT208399,SESS104241,,product_view,2025-07-24 21:11:00.000000,SKU10173,,121.81
EVT208400,SESS104242,CUST1307,page_view,2025-10-22 14:35:33.000000,,,
EVT208401,SESS104242,CUST1307,product_view,2025-10-22 14:36:07.000000,SKU10180,,
EVT208402,SESS104243,CUST1362,page_view,2025-02-28 01:05:30.000000,,,
EVT208403,SESS104243,CUST1362,product_view,2025-02-28 01:06:12.000000,SKU10124,,117.56
EVT208404,,CUST1333,page_view,2025-04-28 23:41:40.000000,,,
EVT208405,SESS104244,CUST1333,product_view,2025-04-28 23:42:10.000000,SKU10144,,18.48
EVT208406,SESS104244,CUST1333,add_to_cart,2025-04-28 23:44:18.000000,SKU10144,1.0,18.48
 evt208407 ,SESS104244,CUST1333,begin_checkout,2025-04-28 23:45:19.000000,SKU10144,1.0,18.48
EVT208408,SESS104245,CUST1126,,2025-07-06 23:06:02.000000,,,
EVT208409,SESS104245,CUST1126,product_view,2025-07-06 23:06:35.000000,SKU10156,,53.83
EVT208410,SESS104245,CUST1126,add_to_cart,2025-07-06 23:08:58.000000,SKU10156,4.0,53.83
EVT208411,SESS104247,CUST1117,page_view,2025-11-18 07:21:40.000000,,,
EVT208412,SESS104248,CUST1484,page_view,2025-10-08 07:40:09.000000,,,
EVT208413,SESS104248,CUST1484,product_view,2025-10-08 07:40:48.000000,SKU10196,,24.57
 evt208414 ,SESS104249,CUST1272,PAGE_VIEW,2025-08-19 04:10:05.000000,,,
EVT208415,,CUST1272,product_view,2025-08-19 04:10:41.000000,SKU10089,,168.99
EVT208416,SESS104250,CUST1424,page_view,2025-12-24 21:21:50.000000,,,
EVT208417,SESS104251,CUST1443,page_view,2025-07-19 22:38:11.000000,,,
EVT208418,SESS104251,CUST1443,product_view,2025-07-19 22:38:43.000000,SKU10090,,411.71
EVT208419,SESS104252,,page_view,2025-04-02 15:56:05.000000,,,
EVT208420,,CUST1415,page_view,2025-07-26 19:57:03.000000,,,
EVT208421,,CUST1316,page_view,2025-09-23 21:56:34.000000,,,
evt208422,SESS104254,CUST1316,product_view,2025-09-23 21:57:18.000000, SKU10141 ,,104.19
EVT208423,SESS104254,CUST1316,add_to_cart,2025-09-23 21:58:52.000000,SKU10141,4.0,104.19
,SESS104254,CUST1316,begin_checkout,2025-09-23 22:00:21.000000,SKU10141,4.0,104.19
EVT208425, SESS104255 ,CUST1177,page_view,2025-03-31 20:08:02.000000,,,
EVT208426,SESS104255,CUST1177,product_view,2025-03-31 20:08:17.000000,SKU10094,,326.96
EVT208427,SESS104256,CUST1001,page_view,2025-10-11 12:41:55.000000,,,
EVT208428,,CUST1001,product_view,2025-10-11 12:42:12.000000,SKU10001,,216.68
EVT208429,SESS104256,CUST1001,add_to_cart,2025-10-11 12:43:29.000000,SKU10001,1.0,216.68
,sess104257, cust1398 ,page_view,2025-07-10 19:09:08.000000,,,
EVT208431,SESS104258,,page_view,2025-06-20 03:57:17.000000,,,
