session_id,customer_id,session_start,session_end,session_duration_sec,pages_viewed,device_type,landing_page,traffic_source,campaign_name,converted_flag,revenue
SESS103573,CUST1254,2025-07-11 20:57:27.000000,2025-07-11 21:05:25.000000,478.0,7.0, tablet ,category,social, Back to School Sale ,False,0.0
SESS103574,CUST1126,2026-01-28 02:38:27.000000,2026-01-28 02:53:04.000000,877.0,20.0,tablet,search,,Winter Warmup Deals,False,0.0
SESS103575,CUST1250,2025-08-31 20:53:54.000000,2025-08-31 21:21:23.000000,,8.0,tablet,home,organic_search,,False,0.0
SESS103576,,2025-04-02 11:33:05.000000,2025-04-02 11:41:44.000000,519.0,18.0,desktop,home, email ,Valentine's Day Specials,False,0.0
SESS103577,CUST1435,2025-02-24 16:43:34.000000,,665.0,12.0,mobile,home,email,Easter Weekend Sale,False,0.0
SESS103578,CUST1455,2025-05-20 22:07:49.000000,2025-05-20 22:24:07.000000,978.0,6.0,desktop,deals,SOCIAL,Christmas Countdown,False,0.0
,CUST1178,2025-12-15 20:09:27.000000,2025-12-15 20:31:12.000000,1305.0,4.0,mobile,home,referral,,False,
SESS103580,CUST1341,2025-09-14 21:25:00.000000,2025-09-14 21:34:28.000000,568.0,9.0,mobile,deals,direct,,False,0.0
SESS103581,CUST1229,,2025-08-21 10:30:10.000000,493.0,15.0,desktop,,social,Fall Fashion Preview,False,0.0
SESS103582,CUST1098,2025-05-19 23:26:23.000000,2025-05-19 23:29:16.000000,173.0,16.0,desktop,category,referral,,,0.0
SESS103583,CUST1319,2025-07-31 01:15:52.000000,2025-07-31 01:23:44.000000,472.0,19.0,,deals,email,Summer Blowout 2026,False,0.0
SESS103584,CUST1284,2025-10-04 12:59:42.000000,2025-10-04 13:13:12.000000,810.0,19.0,desktop,search,direct,,False,0.0
SESS103585,CUST1014,2025-10-11 06:14:35.000000,2025-10-11 06:29:53.000000,918.0,10.0,tablet,new_arrivals,social,,False,0.0
SESS103586,CUST1325,2025-09-12 17:55:10.000000,2025-09-12 18:08:43.000000,813.0,2.0,mobile,home,paid_search,,False,0.0
SESS103587,CUST1321,2025-03-13 03:56:19.000000,2025-03-13 04:17:35.000000,1276.0,7.0,desktop, category ,direct,,True,476.39
SESS103588,CUST1262,2025-12-18 00:57:04.000000,2025-12-18 01:21:25.000000,1461.0,11.0,tablet,,social,Anniversary Special,False,0.0
SESS103589,CUST1436,2025-10-31 04:55:10.000000,2025-10-31 05:02:39.000000,449.0,18.0,tablet,new_arrivals,paid_search,LABOR DAY SAVINGS,False,0.0
SESS103590,CUST1130,2025-11-30 10:40:13.000000,2025-11-30 11:09:43.000000,1770.0,4.0,,product,organic_search,,True,452.34
SESS103591,CUST1266,2025-04-19 11:34:49.000000,2025-04-19 11:47:07.000000,738.0,3.0,desktop,category,organic_search,,False,0.0
SESS103592,CUST1217,2026-01-14 10:18:28.000000,2026-01-14 10:45:16.000000,1608.0,5.0,desktop,search,organic_search,,False,0.0
SESS103593,CUST1063,,2025-11-24 20:59:18.000000,1221.0,11.0,desktop,product,paid_search,Christmas Countdown,False,0.0
SESS103594,CUST1084,2025-04-13 09:34:13.000000,2025-04-13 09:50:40.000000,987.0,16.0, desktop ,home,email,Christmas Countdown,True,94.59
SESS103595,CUST1147,2026-01-15 16:56:38.000000,2026-01-15 17:13:15.000000,997.0,17.0,tablet,new_arrivals,social,Valentine's Day Specials,True,444.17
SESS103596,CUST1252,2025-10-21 21:33:22.000000,2025-10-21 21:47:49.000000,867.0,19.0,mobile,search,social,Loyalty Rewards Week,False,0.0
SESS103597,CUST1444,2025-04-17 06:43:45.000000,2025-04-17 06:49:13.000000,328.0,10.0,mobile,home,direct,,False,0.0
SESS103598,CUST1161,2025-10-29 15:19:34.000000,2025-10-29 15:47:50.000000,1696.0,1.0,tablet,search,email,Summer Blowout 2026,False,0.0
SESS103599,CUST1214,2025-08-30 22:57:43.000000,2025-08-30 23:00:17.000000,154.0,7.0,tablet,deals,referral,,False,0.0
SESS103600,CUST1451,2025-07-07 20:28:34.000000,2025-07-07 20:50:59.000000,1345.0,15.0,mobile,new_arrivals,organic_search,,True,213.56
SESS103601,CUST1285,2025-09-21 08:02:09.000000,2025-09-21 08:07:58.000000,349.0,15.0,tablet,deals,paid_search,Summer Blowout 2026,False,0.0
SESS103602,CUST1105,2026-02-03 06:54:13.000000,2026-02-03 06:58:12.000000,239.0,,desktop,new_arrivals,organic_search,,False,0.0
SESS103603,CUST1450,2026-01-11 02:51:12.000000,2026-01-11 03:07:31.000000,979.0,9.0,mobile,category,direct,,False,0.0
SESS103604,CUST1037,2026-02-11 01:07:10.000000,2026-02-11 01:11:21.000000,251.0,13.0,desktop,home,direct,,False,0.0
SESS103605,CUST1280,2025-12-28 22:12:43.000000,2025-12-28 22:29:31.000000,,1.0,tablet,home,organic_search,,False,0.0
SESS103606,CUST1111,2025-08-28 20:19:31.000000,2025-08-28 20:25:49.000000,378.0,3.0,desktop,new_arrivals,referral,,False,
SESS103607,CUST1336,2025-08-17 01:20:23.000000,2025-08-17 01:22:43.000000,140.0,15.0,mobile,category,email,Labor Day Savings,False,0.0
,CUST1175,2025-09-22 19:26:23.000000,2025-09-22 19:43:00.000000,997.0,2.0,tablet,product,social,Labor Day Savings,True,327.33
SESS103609,CUST1085,2025-03-11 15:24:26.000000,2025-03-11 15:37:15.000000,769.0,12.0,mobile,search,paid_search,Mid-Year Mega Sale,False,0.0
sess103610,CUST1339,2025-10-14 12:03:09.000000,2025-10-14 12:10:21.000000,432.0,19.0,,deals,referral,,False,0.0
SESS103611,CUST1227,2025-03-27 14:27:14.000000,2025-03-27 14:45:20.000000,1086.0,9.0,desktop,category,social,Loyalty Rewards Week,False,0.0
SESS103612,CUST1281,2025-10-18 23:28:18.000000,2025-10-18 23:30:26.000000,128.0,15.0,TABLET,search,social,Back to School Sale,True,56.12
SESS103613,CUST1384,2025-11-09 13:33:41.000000,2025-11-09 13:48:49.000000,908.0,16.0,mobile,deals,organic_search,,False,0.0
SESS103614,CUST1195,2025-07-12 21:38:16.000000,2025-07-12 21:51:26.000000,790.0,15.0,mobile,home,direct,,False,0.0
SESS103615,CUST1328,2025-03-14 09:53:22.000000,2025-03-14 10:00:44.000000,,12.0,desktop,deals,direct,,False,0.0
SESS103616,CUST1388,2025-03-19 22:27:31.000000,2025-03-19 22:28:58.000000,87.0,11.0,mobile,product,direct,,True,64.73
sess103617,CUST1088,2025-04-01 17:01:47.000000,2025-04-01 17:16:40.000000,893.0,11.0,mobile,deals,organic_search,,False,0.0
,CUST1445,2025-11-07 23:28:26.000000,,1687.0,10.0, tablet ,product,referral,,True,498.28
SESS103619,CUST1188,2025-08-24 07:42:33.000000,,1383.0,2.0,tablet,category,email,Labor Day Savings,False,0.0
SESS103620,CUST1321,2025-04-26 11:12:28.000000,2025-04-26 11:37:24.000000,1496.0,8.0,tablet,new_arrivals,referral,,False,0.0
SESS103621,CUST1446,2025-03-06 11:53:15.000000,2025-03-06 12:08:18.000000,903.0,15.0,desktop,home, email ,Flash Sale Weekend,False,0.0
SESS103622,CUST1052,2025-04-19 01:48:35.000000,2025-04-19 01:49:58.000000,83.0,9.0,mobile,deals,paid_search,Back to School Sale,False,0.0
SESS103623,CUST1151,2026-01-22 18:13:33.000000,2026-01-22 18:22:15.000000,522.0,5.0,desktop,home,direct,,,0.0
SESS103624,CUST1138,2025-09-25 13:38:19.000000,2025-09-25 13:59:11.000000,1252.0,12.0,mobile,search,social,Flash Sale Weekend,False,0.0
SESS103625,,2026-01-16 06:32:21.000000,2026-01-16 06:51:22.000000,1141.0,3.0,mobile,new_arrivals,social,Winter Warmup Deals,False,0.0
SESS103626,CUST1315,2025-10-22 04:38:25.000000,2025-10-22 04:56:05.000000,1060.0,3.0,mobile,search,referral,,False,0.0
SESS103627,CUST1190,2025-06-19 05:16:39.000000,2025-06-19 05:22:53.000000,374.0,2.0,tablet,search,email,Valentine's Day Specials,False,0.0
SESS103628,,2025-02-17 04:11:47.000000,2025-02-17 04:17:08.000000,321.0,3.0,tablet,deals,organic_search,,False,0.0
SESS103629,CUST1165,2026-02-05 01:11:20.000000,2026-02-05 01:14:52.000000,212.0,9.0, tablet ,product,organic_search,,False,0.0
SESS103630,CUST1466,2025-07-06 08:15:23.000000,2025-07-06 08:39:35.000000,1452.0,,,home,email,Easter Weekend Sale,False,0.0
SESS103631,,2025-08-15 00:31:13.000000,2025-08-15 00:53:32.000000,1339.0,16.0,desktop,search,email,Fall Fashion Preview,False,
SESS103632,CUST1247,2026-01-25 16:51:11.000000,2026-01-25 17:20:08.000000,1737.0,19.0,mobile,category,direct,,True,218.5
SESS103633,CUST1211,2025-12-24 01:56:21.000000,2025-12-24 02:03:59.000000,458.0,17.0,tablet,home,referral,,False,0.0
SESS103634,CUST1293,2025-09-05 17:04:33.000000,,1642.0,7.0,mobile,product,direct,,False,0.0
SESS103635,CUST1226,2025-09-17 21:32:54.000000,2025-09-17 21:41:05.000000,491.0,20.0,mobile,new_arrivals,paid_search,Fall Fashion Preview,False,0.0
SESS103636,CUST1315,2025-05-04 09:54:06.000000,2025-05-04 10:08:44.000000,878.0,16.0,mobile,home,paid_search,Prime Day Rivals,False,0.0
SESS103637,CUST1416,2025-11-07 11:01:15.000000,2025-11-07 11:03:35.000000,140.0,14.0,desktop,deals,paid_search,Labor Day Savings,True,120.13
SESS103638,CUST1086,2025-12-01 00:01:30.000000,2025-12-01 00:26:32.000000,1502.0,15.0,mobile,deals,paid_search,Holiday Gift Guide 2026,False,0.0
SESS103639,CUST1281,2025-12-10 02:15:28.000000,2025-12-10 02:44:01.000000,1713.0,11.0,tablet,home, direct ,,False,0.0
SESS103640,CUST1237,2025-11-12 17:48:26.000000,2025-11-12 18:03:56.000000,930.0,7.0,desktop,product,paid_search,Christmas Countdown,True,247.6
SESS103641,CUST1100,2025-04-10 02:50:15.000000,2025-04-10 03:15:06.000000,1491.0,8.0,desktop,product,referral,,False,0.0
SESS103642,CUST1442,2025-05-23 06:04:50.000000,2025-05-23 06:28:04.000000,1394.0,10.0,tablet,category,referral,,False,0.0
SESS103643,CUST1056,,2025-07-17 12:34:08.000000,1724.0,12.0,desktop, category ,paid_search,Fall Fashion Preview,False,0.0
SESS103644,CUST1153,2025-04-13 14:49:06.000000,2025-04-13 14:59:41.000000,635.0,10.0,tablet,deals,social, Diwali Festive Sale ,False,0.0
SESS103645,CUST1133,2025-08-18 06:10:30.000000,2025-08-18 06:11:09.000000,39.0,18.0,desktop,deals,email,Labor Day Savings,False,0.0
SESS103646,CUST1446,2026-01-11 11:43:44.000000,2026-01-11 11:56:31.000000,767.0,16.0,mobile,search,DIRECT,,False,0.0
 SESS103647 ,CUST1218,2025-08-23 09:27:25.000000,2025-08-23 09:56:17.000000,1732.0,14.0,tablet,category,referral,,True,121.33
SESS103648,CUST1320,2025-02-26 19:27:02.000000,2025-02-26 19:50:28.000000,1406.0,12.0,,product,email,Valentine's Day Specials,True,237.1
SESS103649,CUST1134,2025-12-12 14:56:23.000000,2025-12-12 15:06:19.000000,596.0,8.0,desktop,,direct,,False,0.0
SESS103650,CUST1451,2025-03-11 20:08:22.000000,2025-03-11 20:31:57.000000,1415.0,,desktop,home,direct,,False,0.0
SESS103651,CUST1339,2025-08-12 12:55:08.000000,2025-08-12 12:56:35.000000,87.0,7.0,tablet,deals,organic_search,,False,0.0
SESS103652,CUST1450,2025-12-06 01:10:32.000000,2025-12-06 01:37:44.000000,1632.0,2.0,tablet,category,referral,,True,158.38
SESS103653,CUST1454,2025-11-11 13:39:16.000000,2025-11-11 13:55:19.000000,963.0,12.0,desktop,product,PAID_SEARCH,Summer Blowout 2026,False,0.0
SESS103654,CUST1196,2025-09-15 22:48:20.000000,2025-09-15 22:54:26.000000,366.0,9.0,mobile,home,email,Fall Fashion Preview,False,0.0
SESS103655,CUST1013,2025-10-03 19:12:55.000000,,1767.0,5.0,mobile,search,organic_search,,False,0.0
SESS103656,CUST1490,2025-07-24 01:01:12.000000,2025-07-24 01:09:13.000000,481.0,20.0,desktop,category,email,Valentine's Day Specials,True,286.02
SESS103657, cust1086 ,2025-11-27 18:06:39.000000,2025-11-27 18:11:22.000000,283.0,15.0,mobile,category,social,Summer Blowout 2026,False,0.0
SESS103658,CUST1118,2025-07-31 19:22:19.000000,2025-07-31 19:43:24.000000,1265.0,1.0,desktop,deals,social,Mid-Year Mega Sale,False,0.0
SESS103659,CUST1172,,2026-01-28 19:02:53.000000,613.0,14.0,mobile,deals,referral,,True,241.06
SESS103660,CUST1147,2025-09-19 23:12:00.000000,2025-09-19 23:39:30.000000,1650.0,6.0,mobile,product,email,Holiday Gift Guide 2026,False,0.0
SESS103661,CUST1094,2025-04-28 08:09:05.000000,2025-04-28 08:12:05.000000,180.0,10.0,desktop,product,referral,,False,0.0
SESS103662,CUST1030,2025-08-30 00:34:07.000000,2025-08-30 01:03:56.000000,1789.0,8.0,mobile,search,,Back to School Sale,False,0.0
SESS103663,CUST1400,2025-10-30 07:38:33.000000,2025-10-30 08:02:44.000000,1451.0,18.0,desktop,category,social,Flash Sale Weekend,True,465.02
SESS103664,CUST1261,,2025-12-30 12:16:35.000000,749.0,12.0,desktop,deals,SOCIAL,Spring Clearance,,0.0
SESS103665,CUST1397,2025-06-16 01:40:10.000000,2025-06-16 01:59:18.000000,1148.0,7.0,tablet,home, organic_search ,,False,
,CUST1119,2025-06-08 07:09:30.000000,2025-06-08 07:30:55.000000,1285.0,17.0,tablet,search,direct,,True,136.41
SESS103667,CUST1254,2025-08-16 14:28:38.000000,2025-08-16 14:58:13.000000,1775.0,6.0,mobile,search,social,Fall Fashion Preview,False,0.0
SESS103668,CUST1129,2025-04-28 20:44:03.000000,2025-04-28 20:50:23.000000,380.0,14.0,tablet,deals,referral,,False,0.0
SESS103669,CUST1258,2025-11-16 20:08:49.000000,2025-11-16 20:21:17.000000,748.0,6.0, tablet ,search,referral,,False,0.0
SESS103670,CUST1320,2025-12-08 16:40:25.000000,2025-12-08 16:43:59.000000,214.0,12.0, tablet ,new_arrivals,direct,,False,0.0
SESS103671,CUST1283,2025-10-11 23:47:12.000000,2025-10-12 00:13:56.000000,1604.0,14.0,desktop,home,direct,,True,
SESS103672,CUST1292,2025-08-02 06:44:26.000000,2025-08-02 07:13:06.000000,1720.0,12.0,tablet,product,social,Loyalty Rewards Week,False,0.0
SESS103673,CUST1321,2026-01-23 11:14:40.000000,2026-01-23 11:31:58.000000,1038.0,16.0,tablet,home,referral,,False,0.0
SESS103674,CUST1006,2025-05-23 03:54:46.000000,,875.0,11.0,,new_arrivals,direct,,False,0.0
SESS103675,CUST1458,2026-02-13 05:52:32.000000,2026-02-13 06:10:19.000000,1067.0,10.0, mobile ,home,referral,,,
SESS103676,CUST1236,2025-06-10 22:31:06.000000,2025-06-10 22:49:17.000000,1091.0,12.0,mobile,search,ORGANIC_SEARCH,,True,344.49
SESS103677,CUST1046,2025-06-19 23:04:10.000000,2025-06-19 23:10:26.000000,376.0,1.0,mobile,new_arrivals,direct,,True,468.87
SESS103678,CUST1345,2025-06-19 22:55:36.000000,2025-06-19 23:16:14.000000,1238.0,20.0,mobile,product,paid_search,Christmas Countdown,False,0.0
SESS103679,CUST1161,2025-08-27 01:48:03.000000,2025-08-27 02:14:59.000000,1616.0,14.0,desktop,home,email,Fall Fashion Preview,False,0.0
SESS103680,CUST1202,2025-09-12 07:28:30.000000,2025-09-12 07:50:51.000000,,10.0,mobile,new_arrivals,referral,,False,0.0
SESS103681, CUST1065 ,2025-06-15 23:49:36.000000,2025-06-16 00:03:55.000000,859.0,4.0,tablet,category, social , Prime Day Rivals ,False,0.0
SESS103682,CUST1001,2025-11-19 17:16:42.000000,2025-11-19 17:25:05.000000,503.0,6.0,tablet,category,email,Labor Day Savings,False,0.0
SESS103683,CUST1128,2025-06-12 15:09:33.000000,2025-06-12 15:25:44.000000,971.0,2.0, tablet ,deals,email,,False,0.0
SESS103684,,2025-03-26 03:34:08.000000,2025-03-26 03:47:01.000000,773.0,6.0,desktop,deals,paid_search,Flash Sale Weekend,False,0.0
SESS103685,CUST1080,,2025-04-28 10:18:09.000000,369.0,17.0,tablet,search,direct,,,0.0
SESS103686,CUST1191,,2025-10-04 18:21:09.000000,1586.0,12.0,desktop,new_arrivals,organic_search,,True,186.56
SESS103687,CUST1150,,2026-02-11 12:32:58.000000,713.0,,tablet,product,direct,,False,0.0
SESS103688,cust1056,2025-05-15 10:23:44.000000,2025-05-15 10:25:36.000000,112.0,15.0,mobile,SEARCH,social,Diwali Festive Sale,False,0.0
SESS103689,CUST1433,2025-12-07 23:18:08.000000,2025-12-07 23:35:21.000000,1033.0,11.0,desktop,product,referral,,False,0.0
SESS103690,CUST1088,2025-12-05 13:21:07.000000,2025-12-05 13:24:54.000000,227.0,5.0,mobile,home,organic_search,,False,0.0
SESS103691,CUST1288,2025-11-06 07:41:01.000000,2025-11-06 07:55:51.000000,890.0,12.0,tablet,new_arrivals,paid_search,Spring Clearance,False,0.0
SESS103692,CUST1467,2025-08-01 08:11:12.000000,2025-08-01 08:40:18.000000,1746.0,20.0,desktop,home,paid_search,Back to School Sale,False,0.0
SESS103693,CUST1202,2025-04-06 05:36:47.000000,2025-04-06 05:52:56.000000,969.0,16.0,desktop,product,email,Flash Sale Weekend,False,0.0
SESS103694,CUST1274,2025-04-06 10:35:36.000000,,487.0,20.0,mobile,category,email,Flash Sale Weekend,False,0.0
SESS103695,CUST1293,2025-10-27 23:54:30.000000,2025-10-28 00:18:39.000000,1449.0,14.0,desktop,category,email,Labor Day Savings,False,0.0
SESS103696,CUST1227,2025-03-25 00:17:05.000000,2025-03-25 00:23:56.000000,411.0,18.0,tablet, search ,direct,,True,249.42
,CUST1465,2025-10-18 14:30:21.000000,2025-10-18 14:36:13.000000,352.0,10.0,desktop,category,direct,,False,
SESS103698,CUST1381,2025-03-26 10:01:00.000000,2025-03-26 10:30:28.000000,1768.0,20.0,mobile,product,,Back to School Sale,False,0.0
SESS103699,CUST1290,,2025-06-30 23:23:23.000000,302.0,10.0,tablet, new_arrivals ,social,Valentine's Day Specials,False,0.0
SESS103700,CUST1229,2026-01-01 19:38:31.000000,2026-01-01 19:42:02.000000,,14.0,tablet,home,email,Easter Weekend Sale,False,0.0
SESS103701,CUST1031,2026-01-06 17:54:32.000000,2026-01-06 18:03:11.000000,519.0,13.0,tablet,,,,False,0.0
SESS103702,CUST1246,2025-07-21 09:06:34.000000,2025-07-21 09:07:14.000000,40.0,7.0,desktop,deals,,,False,0.0
SESS103703,CUST1047,2025-12-13 16:11:05.000000,2025-12-13 16:12:31.000000,86.0,16.0,tablet,search,social,Summer Blowout 2026,True,44.81
SESS103704,CUST1391,2025-08-21 19:03:46.000000,2025-08-21 19:21:12.000000,1046.0,12.0,mobile,product,direct,,False,0.0
SESS103705, cust1199 ,2026-02-09 21:33:32.000000,2026-02-09 22:01:01.000000,1649.0,16.0,desktop,CATEGORY,organic_search,,True,445.33
SESS103706,CUST1063,2025-10-16 15:26:22.000000,2025-10-16 15:27:11.000000,49.0,1.0,tablet,deals,referral,,False,0.0
SESS103707,CUST1120,2025-10-11 20:24:26.000000,,1230.0,5.0,tablet,category,paid_search,Flash Sale Weekend,False,0.0
SESS103708,CUST1481,2025-12-08 13:59:39.000000,2025-12-08 14:05:10.000000,331.0,13.0,mobile,home,social,Labor Day Savings,False,
SESS103709,CUST1191,2025-02-25 14:59:58.000000,2025-02-25 15:02:24.000000,146.0,17.0,tablet,DEALS,direct,,False,0.0
SESS103710,CUST1396,2026-01-13 10:54:14.000000,2026-01-13 11:16:53.000000,1359.0,1.0,mobile,deals,organic_search,,,0.0
SESS103711,CUST1140,2025-04-16 06:47:00.000000,2025-04-16 07:10:44.000000,1424.0,2.0,mobile,search,direct,,True,26.09
SESS103712,CUST1146,2025-05-13 10:53:49.000000,2025-05-13 10:57:50.000000,241.0,11.0,desktop,deals,referral,,False,0.0
SESS103713,CUST1251,2025-06-29 19:38:17.000000,2025-06-29 19:54:22.000000,965.0,7.0,mobile,category,direct,,False,0.0
SESS103714,CUST1444,,2025-06-11 13:17:10.000000,1140.0,6.0,DESKTOP,product,organic_search,,True,268.71
SESS103715,CUST1328,2025-04-30 10:31:30.000000,2025-04-30 10:42:20.000000,650.0,17.0,desktop,search,email, Black Friday Electronics ,False,0.0
SESS103716,CUST1064,2025-10-06 08:25:00.000000,2025-10-06 08:51:05.000000,1565.0,9.0,mobile,new_arrivals,social,Holiday Gift Guide 2026,False,0.0
SESS103717,CUST1033,2025-04-21 22:45:44.000000,2025-04-21 23:12:22.000000,1598.0,3.0,tablet,category,referral,,False,0.0
SESS103718,CUST1043,2025-09-26 02:16:52.000000,2025-09-26 02:31:36.000000,884.0,3.0,desktop,home,referral,,True,170.05
SESS103719,CUST1096,2025-07-13 12:04:57.000000,2025-07-13 12:19:42.000000,885.0,,mobile,home,direct,,True,463.99
SESS103720,CUST1422,2025-07-19 02:33:26.000000,2025-07-19 02:47:44.000000,858.0,16.0,mobile,category,referral,,False,0.0
,CUST1443,2025-07-04 03:09:35.000000,2025-07-04 03:17:45.000000,,12.0,tablet,deals,paid_search,Back to School Sale,True,260.17
SESS103722,CUST1117,2025-12-25 22:09:46.000000,,1366.0,12.0,desktop,product,,,False,0.0
SESS103723,CUST1355,2025-12-19 17:25:13.000000,2025-12-19 17:40:21.000000,908.0,9.0,desktop,category,social,Winter Warmup Deals,True,82.07
SESS103724,CUST1129,2025-12-15 01:42:56.000000,2025-12-15 01:48:50.000000,354.0,,tablet,home,paid_search,Christmas Countdown,False,0.0
SESS103725,CUST1288,2025-08-03 01:23:40.000000,2025-08-03 01:49:35.000000,1555.0,15.0,desktop,product,email,Summer Blowout 2026,False,0.0
 sess103726 ,CUST1000,2025-02-17 04:32:29.000000,2025-02-17 04:45:58.000000,809.0,20.0,desktop,deals,social,Valentine's Day Specials,False,0.0
SESS103727,CUST1363,2025-02-27 17:55:02.000000,2025-02-27 18:01:49.000000,407.0,7.0,desktop,deals,organic_search,,False,0.0
SESS103728,CUST1251,2026-01-20 07:17:13.000000,2026-01-20 07:40:33.000000,1400.0,3.0,mobile,deals,paid_search,Valentine's Day Specials,False,0.0
SESS103729,CUST1440,2025-05-18 10:16:10.000000,2025-05-18 10:21:26.000000,316.0,20.0,tablet,home,email,End of Season Clearance,False,0.0
,CUST1121,2025-05-14 13:54:21.000000,2025-05-14 14:21:14.000000,1613.0,13.0,desktop,deals,organic_search,,False,0.0
SESS103731,CUST1374,2025-03-27 12:23:47.000000,2025-03-27 12:47:41.000000,1434.0,8.0,mobile,product,organic_search,,False,0.0
SESS103732,CUST1214,2026-01-06 23:35:48.000000,2026-01-06 23:37:25.000000,97.0,2.0,tablet,search,direct,,False,0.0
SESS103733,,2025-08-06 12:29:47.000000,2025-08-06 12:51:21.000000,1294.0,2.0,desktop,search,email,Labor Day Savings,False,0.0
SESS103734,CUST1315,2025-08-25 14:01:36.000000,2025-08-25 14:25:59.000000,1463.0,16.0,desktop,search,paid_search,Anniversary Special,False,0.0
SESS103735,CUST1018,2025-06-27 22:40:20.000000,2025-06-27 22:56:20.000000,960.0,20.0,desktop,category,direct,,False,0.0
SESS103736,CUST1256,,2025-07-24 02:53:28.000000,361.0,8.0,tablet,deals,direct,,,0.0
SESS103737,CUST1417,2025-03-23 22:15:10.000000,2025-03-23 22:44:52.000000,1782.0,4.0,mobile,search,direct,,False,0.0
SESS103738,CUST1167,2025-03-28 07:41:50.000000,2025-03-28 07:50:26.000000,516.0,7.0,desktop,search,direct,,True,141.83
SESS103739,CUST1295,2025-05-04 04:59:36.000000,2025-05-04 05:23:27.000000,1431.0,20.0,mobile,search,paid_search,Spring Clearance,False,0.0
