order_id,payment_method,payment_status,transaction_fee,currency
ORD9002,debit_card,refunded,6.89,EUR
ORD9003,debit_card,completed,21.55,BRL
ORD9004,bank_transfer,pending,4.31,JPY
ORD9005,debit_card, completed ,19.97,AUD
ORD9006, bank_transfer ,,13.14,BRL
ORD9007,credit_card,completed,7.92,
ORD9008,bank_transfer,completed,23.25,AUD
ORD9009,,completed,15.59,EUR
ORD9010,credit_card,,24.52,USD
 ord9011 ,bank_transfer,completed,15.74,BRL
,credit_card,completed,8.18,JPY
,paypal,,16.35,GBP
ORD9014,wallet,completed,15.53,USD
ORD9015,bank_transfer,pending,13.51,GBP
ORD9016,debit_card,completed,, JPY 
ORD9017,credit_card,completed,14.23,CAD
ORD9018,debit_card,completed,4.3,INR
ORD9019,debit_card,completed,4.19,JPY
ORD9020,paypal,completed,20.11,CAD
ORD9021,debit_card,refunded,3.2,
ORD9022,paypal,pending,0.63,BRL
ORD9023,paypal,pending,1.08,USD
ORD9024,paypal,completed,,INR
ORD9025,wallet,completed,,
ORD9026,bank_transfer,completed,22.72,JPY
ORD9027,debit_card,completed,15.3,USD
ORD9028,credit_card,completed,22.34,BRL
ORD9029,credit_card,completed,11.98,AUD
ORD9030,bank_transfer,completed,11.11,CAD
ORD9031,wallet,refunded,22.99,AUD
ORD9032,debit_card,refunded,17.31,EUR
ORD9033,bank_transfer,completed,9.96,EUR
ORD9034,bank_transfer,completed,4.4,BRL
ORD9035,paypal,completed,7.54,INR
,paypal,completed,18.27,INR
ORD9037,credit_card,,15.89,EUR
ORD9038,bank_transfer,COMPLETED,17.6,EUR
ORD9039,credit_card,completed,2.07,AUD
ORD9040,wallet,completed,1.5,USD
ORD9041, wallet ,completed,22.22,JPY
,bank_transfer,completed,4.82,JPY
ORD9043,credit_card,completed,10.58,GBP
ORD9044,bank_transfer,failed,12.51,GBP
ORD9045,credit_card,completed,20.53,INR
ORD9046,credit_card,completed,20.9,AUD
ORD9047,credit_card,pending,18.86,BRL
ORD9048,debit_card,completed,13.09,USD
ORD9049,wallet,completed,1.74,CAD
ORD9050,paypal,pending,10.81,USD
ORD9051,debit_card,refunded,17.49,AUD
ORD9052,credit_card,pending,11.01,EUR
ORD9053,bank_transfer,pending,7.92,AUD
ORD9054,paypal,completed,,EUR
ORD9055,debit_card,pending,23.25,BRL
ORD9056,,completed,1.67,AUD
ORD9057,paypal,completed,7.36,CAD
ORD9058,bank_transfer,completed,24.76,eur
ORD9059,credit_card,completed,1.15,INR
ORD9060,credit_card,completed,17.99,JPY
ORD9061,paypal,completed,6.06,GBP
,wallet,,8.05,BRL
ORD9063,credit_card,pending,11.31,CAD
 ord9064 ,wallet,completed,14.06,JPY
ORD9065,credit_card,refunded,9.73,JPY
ORD9066,debit_card,completed,10.31,CAD
ORD9067,paypal,completed,0.57,EUR
ORD9068,debit_card,,16.84,EUR
ORD9069,paypal,completed,2.69,AUD
ORD9070,credit_card,completed,,CAD
ORD9071,wallet,failed,7.75,EUR
ORD9072,CREDIT_CARD,completed,12.7,inr
ORD9073,credit_card,completed,12.78,GBP
ORD9074,debit_card,pending,2.84,AUD
ORD9075,wallet, completed ,11.48,INR
ord9076,bank_transfer,failed,13.55,JPY
ORD9077,paypal,completed,6.74,GBP
ORD9078,bank_transfer,refunded,18.1,USD
ORD9079,CREDIT_CARD,completed,5.9,USD
ORD9080,wallet,completed,11.59,CAD
 ORD9081 ,,completed,22.38,GBP
ORD9082,paypal,completed,20.1,BRL
ORD9083,credit_card,completed,21.28,INR
ORD9084,wallet,COMPLETED,15.7,AUD
ORD9085,debit_card,completed,16.35,BRL
ORD9086,bank_transfer,completed,18.48,BRL
ORD9087,wallet,completed,8.08,EUR
ORD9088,credit_card,completed,24.82,EUR
ORD9089,wallet,pending,11.71,BRL
ORD9090,credit_card,failed,3.43,EUR
,CREDIT_CARD,completed,11.27,CAD
ORD9092,wallet,,22.61,GBP
ORD9093,debit_card,pending,18.33,GBP
ord9094,credit_card,completed,10.04,USD
ORD9095,,pending,17.13,USD
ORD9096,wallet,completed,7.72,CAD
ORD9097,paypal,,12.89,EUR
ORD9098,debit_card,completed,5.15,AUD
ORD9099,debit_card,completed,12.57,CAD
ORD9100,debit_card,completed,3.49,EUR
ORD9101,debit_card,completed,18.11,BRL
ORD9102,wallet,completed,21.75,USD
ORD9103,paypal,pending,13.61,EUR
ORD9104,bank_transfer,completed,18.23,BRL
ORD9105,paypal,completed,9.41,
ORD9106,wallet,pending,3.88,JPY
ORD9107,debit_card,failed,0.71,CAD
ORD9108,paypal,,7.98,CAD
ORD9109,credit_card,completed,4.37,CAD
ORD9110,paypal,refunded,19.58,BRL
ORD9111,DEBIT_CARD,completed,19.47,
ORD9112,credit_card,completed,20.37,USD
ORD9113,bank_transfer,completed,14.24,GBP
ORD9114,,completed,22.52,EUR
ORD9115,credit_card,completed,2.14,JPY
,debit_card,pending,16.96,CAD
ORD9117,paypal,completed,4.46,BRL
ORD9118,paypal,completed,14.74,EUR
ORD9119,credit_card,completed,13.87,JPY
,debit_card,completed,5.03,INR
ORD9121,wallet,refunded,16.68,JPY
ORD9122,debit_card,completed,12.27,USD
ORD9123,credit_card,completed,10.06,GBP
ORD9124,wallet,completed,19.91,USD
ORD9125,bank_transfer, completed ,19.84,GBP
ORD9126,debit_card,completed,7.76,GBP
ORD9127,,,19.13,BRL
ORD9128,paypal,completed,8.88,JPY
ORD9129,wallet,refunded,,GBP
ORD9130,PAYPAL,completed,12.92,GBP
ORD9131,credit_card,completed,12.16,AUD
ORD9132,credit_card,completed,16.4,USD
ORD9133,credit_card,completed,9.37,USD
ORD9134,wallet,pending,,AUD
ORD9135,wallet,completed,13.54,BRL
ORD9136,debit_card,completed,11.84,USD
ORD9137,paypal,refunded,10.83,EUR
ORD9138,wallet,completed,13.3,CAD
ORD9139,bank_transfer,completed,6.61,BRL
ORD9140,bank_transfer,completed,3.01,GBP
ORD9141,bank_transfer,pending,7.89,USD
ORD9142,wallet,completed,23.11,USD
ORD9143,paypal,,7.62,EUR
ORD9144,,pending,20.3,GBP
ORD9145,debit_card,completed,21.6,INR
ORD9146,wallet,completed,12.3,GBP
ORD9147,paypal,completed,8.4,JPY
ORD9148, paypal ,completed,15.34,AUD
ORD9149,credit_card,completed,24.53,INR
ord9150,credit_card,COMPLETED,,GBP
,debit_card,pending,8.49,EUR
ORD9152,debit_card,completed,16.86,JPY
ORD9153,paypal,completed,23.78,CAD
ORD9154,debit_card,completed,4.79,JPY
ORD9155,wallet,completed,1.6,CAD
ORD9156,wallet,pending,17.2,EUR
ORD9157,credit_card,completed,6.95,GBP
ORD9158,debit_card,pending,19.53, INR 
,,refunded,19.36,BRL
ORD9160,debit_card,refunded,23.25,JPY
,paypal,completed,13.23,GBP
ORD9162,debit_card,completed,7.17,USD
ORD9163,credit_card,completed,4.19,
ORD9164,credit_card,completed,12.34,GBP
ORD9165,bank_transfer,completed,0.72,EUR
ORD9166,debit_card,completed,16.04, jpy 
ORD9167,debit_card,completed,16.8,BRL
ORD9168,paypal,completed,8.73,CAD
ORD9169,DEBIT_CARD,refunded,14.63,EUR
ORD9170,credit_card,completed,11.31,INR
,paypal,completed,5.57,CAD
ORD9172,bank_transfer,completed,23.83,GBP
ORD9173,paypal,completed,6.19,INR
ORD9174,wallet,failed,16.94,BRL
ORD9175,credit_card,completed,4.94,CAD
ORD9176,credit_card,completed,19.63,BRL
,BANK_TRANSFER,,13.96,AUD
ORD9178,paypal,failed,2.58,USD
ORD9179,wallet,failed,8.33,INR
ORD9180,wallet,completed,, CAD 
ORD9181,credit_card,completed,13.21,INR
ORD9182,credit_card,completed,0.64,BRL
ORD9183,,completed,,EUR
ORD9184,paypal,completed,21.73,AUD
ORD9185,credit_card,completed,7.18,INR
ORD9186,bank_transfer,refunded,11.2,INR
ORD9187,credit_card,,4.59,USD
ORD9188,debit_card,pending,18.16,jpy
ORD9189,debit_card,completed,1.13,EUR
ORD9190,bank_transfer,pending,12.87,USD
ORD9191,paypal,completed,10.43,JPY
,paypal,completed,19.59,GBP
ORD9193,wallet,completed,11.18,CAD
ORD9194,paypal,completed,6.59,GBP
 ORD9195 ,bank_transfer,refunded,,AUD
ORD9196,credit_card,completed,7.43,AUD
ORD9197,bank_transfer,completed,10.46,GBP
ORD9198,wallet,pending,4.24,GBP
ORD9199,debit_card,completed,5.16,CAD
,credit_card,completed,8.53,
ORD9201,wallet,,5.67,gbp
ORD9202,bank_transfer,completed,7.62,AUD
ORD9203, paypal ,refunded,13.99,CAD
ORD9204,bank_transfer,completed,20.4,JPY
ORD9205,,refunded,16.62,INR
ORD9206,wallet,completed,12.27,GBP
ORD9207,credit_card,completed,1.69,EUR
ORD9208,bank_transfer,completed,6.17,GBP
ORD9209,debit_card,completed,19.22,USD
ORD9210,wallet,completed,18.56,
ORD9211,bank_transfer,failed,22.16,USD
ORD9212,wallet,completed,14.59,AUD
ord9213,,completed,15.03,CAD
ORD9214,bank_transfer,completed,5.31,INR
ORD9215,wallet,refunded,9.8,AUD
,,completed,1.64,BRL
ORD9217,paypal,completed,,CAD
ORD9218,credit_card,completed,,AUD
ORD9219,bank_transfer,completed,7.69,BRL
,wallet,completed,2.18,GBP
ORD9221,wallet,COMPLETED,20.76,AUD
ORD9222,credit_card,completed,10.25,GBP
ORD9223,paypal,completed,16.37,BRL
ORD9224,credit_card,completed,1.27,AUD
ORD9225,wallet,completed,22.24,EUR
ORD9226,paypal,completed,7.18,JPY
ORD9227,credit_card,completed,11.79,USD
ORD9228,wallet,completed,14.75,CAD
,credit_card,completed,16.81,CAD
ORD9230,credit_card,pending,5.89,BRL
ORD9231,credit_card,refunded,6.1,CAD
ORD9232, paypal ,completed,10.25,EUR
ORD9233,paypal,refunded,11.04,EUR
ORD9234,,failed,22.16,EUR
ORD9235,debit_card,completed,7.61,cad
ORD9236,debit_card,completed,13.9,USD
ORD9237, wallet ,completed,3.25,EUR
ORD9238,credit_card,completed,10.02,INR
ORD9239,debit_card,refunded,23.1,INR
ORD9240,credit_card,refunded,24.61,INR
ORD9241,wallet,completed,4.29,GBP
ORD9242,bank_transfer,completed,2.91,INR
ORD9243,paypal,completed,4.24,BRL
ORD9244,debit_card,completed,16.36,
ORD9245,paypal,completed,19.2, brl 
ORD9246,,pending,0.7,CAD
ORD9247,wallet,completed,5.01,USD
,paypal,completed,14.22,EUR
ORD9249,bank_transfer,failed,5.84,BRL
 ORD9250 ,bank_transfer,completed,24.61,CAD
ORD9251,wallet,completed,8.78,INR
ORD9252,paypal,completed,15.16,CAD
,paypal, completed ,24.94,AUD
ORD9254,wallet,failed,16.93,BRL
ORD9255,debit_card,pending,22.19,INR
ORD9256,wallet,completed,10.94,JPY
ORD9257,wallet,pending,4.79,GBP
,wallet,pending,20.53,GBP
ORD9259,,completed,3.88, brl 
ORD9260,credit_card,completed,18.55,JPY
ORD9261,paypal,completed,19.49,USD
ORD9262,credit_card,completed,10.52,INR
ORD9263,credit_card,completed,13.39,JPY
ORD9264,bank_transfer,completed,17.74,BRL
ORD9265,paypal,completed,,EUR
ORD9266,credit_card,failed,13.08,JPY
ORD9267,bank_transfer,completed,11.14,EUR
ORD9268,CREDIT_CARD,failed,7.84,INR
ORD9269,wallet,completed,2.04,
,debit_card,completed,19.01,USD
ORD9271,debit_card,completed,13.66, BRL 
ORD9272,wallet,pending,19.59,JPY
ORD9273,bank_transfer,completed,6.02,INR
ORD9274,debit_card,pending,11.58,INR
ORD9275,paypal,completed,4.56,INR
ORD9276,wallet,,16.4,BRL
ORD9277,paypal,completed,14.2,
ORD9278,wallet,completed,18.72,INR
ORD9279,,completed,17.93,GBP
ORD9280,bank_transfer,completed,10.83,INR
ORD9281,credit_card,COMPLETED,7.33,EUR
ORD9282,debit_card,completed,6.06,GBP
ORD9283,wallet,,2.33,EUR
,credit_card, completed ,9.78,JPY
ORD9285,wallet,completed,14.42,INR
ORD9286,debit_card,completed,21.63,BRL
ORD9287,credit_card,completed,11.15,
,debit_card,,3.01,USD
ORD9289,credit_card,refunded,3.04,JPY
ORD9290,bank_transfer,completed,22.94,CAD
ORD9291,wallet,pending,6.11,JPY
ORD9292, credit_card ,refunded,12.85,CAD
ORD9293,wallet,completed,2.08,JPY
ORD9294,bank_transfer,completed,24.3,JPY
ORD9295,credit_card,refunded,20.16,EUR
ORD9296,credit_card,failed,3.91,GBP
ORD9297,bank_transfer,completed,4.06,jpy
ORD9298,bank_transfer,completed,10.08,EUR
ORD9299,debit_card,refunded,17.34,BRL
,bank_transfer,completed,23.31,INR
ORD9301,debit_card,,14.57,JPY
,bank_transfer,completed,9.8,AUD
ORD9303,bank_transfer,completed,8.88,AUD
ORD9304,wallet,failed,8.02,INR
,wallet,refunded,12.64,INR
ORD9306,bank_transfer,completed,5.27,GBP
ORD9307,,refunded,4.98,
ORD9308,bank_transfer,completed,5.55,INR
ORD9309,wallet,completed,,EUR
ORD9310,debit_card,pending,3.64,AUD
ORD9311,wallet,failed,1.04,CAD
,debit_card,completed,1.12,GBP
ORD9313,debit_card,completed,4.15,CAD
 ORD9314 ,debit_card,completed,9.23,GBP
ORD9315,bank_transfer,pending,24.93,AUD
ORD9316,debit_card,,14.36,GBP
ORD9317,wallet,completed,18.22,AUD
ORD9318,debit_card,refunded,13.95,JPY
ORD9319,wallet,completed,3.96,CAD
ORD9320,wallet,completed,21.19,AUD
ORD9321,,failed,11.98,JPY
ORD9322,credit_card,completed,23.98,GBP
ORD9323,bank_transfer,completed,12.24,GBP
ORD9324,credit_card,completed,2.26,USD
ORD9325,credit_card,completed,22.0,CAD
,credit_card,completed,23.84,USD
ORD9327,bank_transfer,completed,0.75,GBP
,debit_card,completed,2.52,BRL
ORD9329, debit_card ,pending,20.09,AUD
ORD9330,bank_transfer,completed,5.21, CAD 
ORD9331,credit_card,completed,2.67,BRL
,bank_transfer,completed,24.66,GBP
,debit_card,failed,15.71,EUR
ORD9334,bank_transfer,completed,14.77,
ORD9335,credit_card,completed,2.22,BRL
ORD9336,paypal,completed,24.27,CAD
ORD9337,bank_transfer,completed,15.3,BRL
ORD9338,wallet,completed,23.18,INR
ORD9339,bank_transfer,completed,11.55,BRL
ORD9340,bank_transfer,completed,10.66,GBP
ORD9341,credit_card,completed,13.64,GBP
,wallet,,13.19,USD
ORD9343,bank_transfer,,10.79,CAD
ORD9344,wallet,failed,7.2,AUD
,paypal,completed,15.56,GBP
ORD9346,debit_card,completed,16.17,USD
ORD9347,debit_card,completed,19.15,
,debit_card,pending,24.65,CAD
ORD9349,wallet,,,JPY
ORD9350,bank_transfer,completed,14.12,CAD
ORD9351,bank_transfer,failed,16.53,CAD
ORD9352,debit_card,completed,18.71,INR
ORD9353,bank_transfer,completed,9.14,BRL
ORD9354,paypal,completed,11.54,EUR
ORD9355,credit_card,completed,19.46,GBP
ORD9356,debit_card,completed,16.03,JPY
ORD9357,credit_card,failed,18.33,USD
ORD9358,wallet,pending,18.01,CAD
ORD9359,paypal,completed,10.9,GBP
ORD9360,bank_transfer,,23.65,GBP
,paypal,completed,13.35,EUR
,paypal,completed,,AUD
ORD9363, bank_transfer ,completed,19.13,GBP
ORD9364,debit_card,,17.54,GBP
